chr	start	end	n_bases_covered	log2_mean_cov
chr11	81500000	81999999	1808	-8.11138672151602
chr11	82000000	82499999	9113	-5.777855331779492
chr11	82500000	82999999	2598	-7.588379968483326
chr11	83000000	83499999	1337	-8.546781933837854
chr11	83500000	83999999	2465	-7.664193752665933
chr11	84000000	84499999	2859	-7.450270779300109
chr11	84500000	84999999	2027	-7.946435310464308
chr11	85000000	85499999	1778	-8.135526075101437
chr11	85500000	85999999	214	-11.19009869753006
chr11	86000000	86499999	1591	-8.295847563600159
chr11	86500000	86999999	3107	-7.330259157809366
chr11	87000000	87499999	1118	-8.804861211088017
chr11	87500000	87999999	5660	-6.464979346211963
chr11	88000000	88499999	406	-10.266229766746031
chr11	88500000	88999999	1683	-8.214746222601258
chr11	89000000	89499999	104	-12.231125965790115
chr11	89500000	89999999	2110	-7.888538400336659
chr11	90000000	90499999	1524	-8.357918496437884
chr11	90500000	90999999	2851	-7.454313359993254
chr11	91000000	91499999	576	-9.761640682488894
chr11	91500000	91999999	88	-12.47213406529391
chr11	92000000	92499999	429	-10.18673184643166
chr11	92500000	92999999	18631	-4.746148192833147
chr11	93000000	93499999	3501	-7.158014337502703
chr11	93500000	93999999	1301	-8.586160437213412
chr11	94000000	94499999	302	-10.693160944606127
chr11	94500000	94999999	1652	-8.241567712511761
chr11	95000000	95499999	5159	-6.598689952778533
chr11	95500000	95999999	392	-10.316855839815998
chr11	96000000	96499999	853	-9.195163752612917
chr11	96500000	96999999	1595	-8.292224975278975
chr11	97000000	97499999	3394	-7.202794834388544
chr11	97500000	97999999	12648	-5.304944031572836
chr11	98000000	98499999	4831	-6.69345954649913
chr11	98500000	98999999	7497	-6.059467997123347
chr11	99000000	99499999	1743	-8.164208829805522
chr11	99500000	99999999	858	-9.18673184643166
chr11	100000000	100499999	170	-11.522174747793505
chr11	100500000	100999999	2507	-7.639819403097268
chr11	101000000	101499999	7744	-6.012702446656612
chr11	101500000	101999999	1206	-8.695551492031122
chr11	102000000	102499999	2162	-7.853414876196557
chr11	102500000	102999999	1002	-8.962898890735998
chr11	103000000	103499999	992	-8.977369373544331
chr11	103500000	103999999	944	-9.048922634569365
chr11	104000000	104499999	683	-9.515823915641116
chr11	104500000	104999999	10868	-5.5237668337092325
chr11	105000000	105499999	1183	-8.723331325591419
chr11	105500000	105999999	0	-inf
chr11	106000000	106499999	361	-10.435710657044035
chr11	106500000	106999999	279	-10.807444372102019
chr11	107000000	107499999	306	-10.674177841238555
chr11	107500000	107999999	6139	-6.34777772942887
chr11	108000000	108499999	790	-9.305856840866742
chr11	108500000	108999999	246	-10.989051178591968
chr11	109000000	109499999	1612	-8.27692965540324
chr11	109500000	109999999	1079	-8.85608653444319
chr11	110000000	110499999	370	-10.400184223414895
chr11	110500000	110999999	1819	-8.10263585627972
chr11	111000000	111499999	94	-12.37697683225357
chr11	111500000	111999999	4719	-6.727300227794364
chr11	112000000	112499999	2111	-7.887854820584051
chr11	112500000	112999999	3111	-7.328403004396825
chr11	113000000	113499999	4676	-6.74050646939955
chr11	113500000	113999999	3817	-7.033342212715649
chr11	114000000	114499999	5401	-6.532554850979216
chr11	114500000	114999999	168	-11.539248261152446
chr11	115000000	115499999	617	-9.662439004781788
chr11	115500000	115999999	10496	-5.574013679313123
chr11	116000000	116499999	847	-9.205347524599008
chr11	116500000	116999999	0	-inf
chr11	117000000	117499999	4488	-6.799708723322414
chr11	117500000	117999999	442	-10.143663124539776
chr11	118000000	118499999	4129	-6.91998898075503
chr11	118500000	118999999	2532	-7.625503994502866
chr11	119000000	119499999	970	-9.009724746856717
chr11	119500000	119999999	494	-9.98319845234653
chr11	120000000	120499999	2961	-7.399696908753653
chr11	120500000	120999999	931	-9.068928326372413
chr11	121000000	121499999	3561	-7.133498963568144
chr11	121500000	121999999	1754	-8.155132651486474
chr11	122000000	122499999	1049	-8.89676672135394
chr11	122500000	122999999	1056	-8.887171564572753
chr11	123000000	123499999	1255	-8.638094035093072
chr11	123500000	123999999	654	-9.578418858433125
chr11	124000000	124499999	3874	-7.011957445327953
chr11	124500000	124999999	17646	-4.824512114322987
chr11	125000000	125499999	1899	-8.04054149378171
chr11	125500000	125999999	274	-10.83353360097068
chr11	126000000	126499999	3562	-7.133093882829588
chr11	126500000	126999999	593	-9.719677389385204
chr11	127000000	127499999	5247	-6.5742886092883985
chr11	127500000	127999999	1152	-8.761640682488894
chr11	128000000	128499999	20237	-4.626857868396553
chr11	128500000	128999999	2051	-7.929453907451355
chr11	129000000	129499999	828	-9.238078726431882
chr11	129500000	129999999	2597	-7.5889353852528
chr11	130000000	130499999	174	-11.488622188082479
chr11	130500000	130999999	1883	-8.052748399316979
chr11	131000000	131499999	192	-11.34660318321005
chr11	131500000	131999999	4711	-6.7297480672632854
chr11	132000000	132499999	1377	-8.504252839796242
chr11	132500000	132999999	1353	-8.52961955995467
chr11	133000000	133499999	268	-10.865476493473434
chr11	133500000	133999999	382	-10.354136855895458
chr11	134000000	134499999	3468	-7.171677500709372
chr11	134500000	134999999	2860	-7.449766252265455
chr11	135000000	135499999	3113	-7.327475822462027
chr11	135000000	135086621	3113	-4.798339345839171
chr12	0	499999	1840	-8.086075632986832
chr12	500000	999999	3143	-7.313639127132456
chr12	1000000	1499999	4338	-6.848751346258933
chr12	1500000	1999999	972	-9.006753180325425
chr12	2000000	2499999	2841	-7.459382567741666
chr12	2500000	2999999	2994	-7.3837071778727905
chr12	3000000	3499999	7888	-5.986121847553296
chr12	3500000	3999999	9845	-5.666390193142291
chr12	4000000	4499999	1368	-8.513713169045309
chr12	4500000	4999999	5255	-6.572090635081666
chr12	5000000	5499999	3331	-7.229826045256856
chr12	5500000	5999999	1244	-8.650794913800604
chr12	6000000	6499999	1178	-8.729441860100746
chr12	6500000	6999999	2517	-7.634076182770228
chr12	7000000	7499999	1652	-8.241567712511761
chr12	7500000	7999999	4760	-6.714819825735901
chr12	8000000	8499999	1681	-8.21646167469504
chr12	8500000	8999999	2343	-7.737424445068071
chr12	9000000	9499999	400	-10.287709494156482
chr12	9500000	9999999	464	-10.073584688803635
chr12	10000000	10499999	270	-10.854750086880376
chr12	10500000	10999999	1709	-8.192629002255067
chr12	11000000	11499999	276	-10.823041227153038
chr12	11500000	11999999	1534	-8.348482916428274
chr12	12000000	12499999	1353	-8.52961955995467
chr12	12500000	12999999	1803	-8.115382002498865
chr12	13000000	13499999	12614	-5.308827466060064
chr12	13500000	13999999	446	-10.130665784010903
chr12	14000000	14499999	1460	-8.419813030163828
chr12	14500000	14999999	2351	-7.7325068602781855
chr12	15000000	15499999	0	-inf
chr12	15500000	15999999	1037	-8.913365505117982
chr12	16000000	16499999	8127	-5.943058505008036
chr12	16500000	16999999	1209	-8.691967154682084
chr12	17000000	17499999	2846	-7.456845737404724
chr12	17500000	17999999	2812	-7.474184804858671
chr12	18000000	18499999	2220	-7.815221722693739
chr12	18500000	18999999	1113	-8.811327806589247
chr12	19000000	19499999	398	-10.294941063387558
chr12	19500000	19999999	1135	-8.78308910175293
chr12	20000000	20499999	5063	-6.6257889150213956
chr12	20500000	20999999	1930	-8.017180551775764
chr12	21000000	21499999	587	-9.734348990821156
chr12	21500000	21999999	1374	-8.507399395113106
chr12	22000000	22499999	2043	-7.93509219519798
chr12	22500000	22999999	316	-10.627784935754104
chr12	23000000	23499999	38	-13.68363817048762
chr12	23500000	23999999	889	-9.135526075101437
chr12	24000000	24499999	1350	-8.532821991993014
chr12	24500000	24999999	1061	-8.880356743016442
chr12	25000000	25499999	398	-10.294941063387558
chr12	25500000	25999999	5078	-6.621521004283701
chr12	26000000	26499999	5766	-6.4382105624363
chr12	26500000	26999999	2566	-7.606260228841524
chr12	27000000	27499999	2090	-7.902278456962962
chr12	27500000	27999999	4695	-6.73465624139007
chr12	28000000	28499999	2626	-7.57291448303832
chr12	28500000	28999999	2832	-7.463960133848209
chr12	29000000	29499999	562	-9.797139363710281
chr12	29500000	29999999	879	-9.151846328787803
chr12	30000000	30499999	5493	-6.508187107412714
chr12	30500000	30999999	1473	-8.407023968895357
chr12	31000000	31499999	387	-10.335375927786796
chr12	31500000	31999999	7803	-6.0017524992670594
chr12	32000000	32499999	841	-9.215603693676062
chr12	32500000	32999999	4844	-6.689582534236878
chr12	33000000	33499999	1275	-8.615284152184987
chr12	33500000	33999999	1926	-8.020173696087747
chr12	34000000	34499999	2369	-7.721503200690975
chr12	34500000	34999999	360	-10.439712587601532
chr12	35000000	35499999	0	-inf
chr12	35500000	35999999	0	-inf
chr12	36000000	36499999	340	-10.522174747793505
chr12	36500000	36999999	1426	-8.453807417487319
chr12	37000000	37499999	0	-inf
chr12	37500000	37999999	1121	-8.80099512112578
chr12	38000000	38499999	1626	-8.264454141856179
chr12	38500000	38999999	1989	-7.973738123097463
chr12	39000000	39499999	2283	-7.774850539706505
chr12	39500000	39999999	3274	-7.254727077457053
chr12	40000000	40499999	5164	-6.597292398624016
chr12	40500000	40999999	606	-9.688391700458256
chr12	41000000	41499999	1527	-8.355081337134356
chr12	41500000	41999999	3684	-7.084508337839871
chr12	42000000	42499999	0	-inf
chr12	42500000	42999999	3414	-7.194318340903469
chr12	43000000	43499999	637	-9.616416121674906
chr12	43500000	43999999	2538	-7.622089330090101
chr12	44000000	44499999	3426	-7.189256247847208
chr12	44500000	44999999	3261	-7.260466958182741
chr12	45000000	45499999	2259	-7.790097128538123
chr12	45500000	45999999	1980	-7.980280968964235
chr12	46000000	46499999	877	-9.155132651486474
chr12	46500000	46999999	982	-8.991986469616513
chr12	47000000	47499999	713	-9.453807417487319
chr12	47500000	47999999	1316	-8.569621910195966
chr12	48000000	48499999	1797	-8.120190990421266
chr12	48500000	48999999	3059	-7.352721292373005
chr12	49000000	49499999	3743	-7.061586351031245
chr12	49500000	49999999	909	-9.1034291997371
chr12	50000000	50499999	2223	-7.813273450904217
chr12	50500000	50999999	5586	-6.483965825651257
chr12	51000000	51499999	2166	-7.850748156322879
chr12	51500000	51999999	748	-9.38467122404357
chr12	52000000	52499999	2565	-7.606822573436791
chr12	52500000	52999999	2022	-7.949998402028192
chr12	53000000	53499999	2895	-7.432218051054608
chr12	53500000	53999999	1973	-7.985390443207648
chr12	54000000	54499999	316	-10.627784935754104
chr12	54500000	54999999	6958	-6.167108720311316
chr12	55000000	55499999	404	-10.273354201179412
chr12	55500000	55999999	130	-11.909197870902753
chr12	56000000	56499999	3404	-7.1985503622452445
chr12	56500000	56999999	206924	-1.2728242241662717
chr12	57000000	57499999	246559	-1.0199922938348938
chr12	57500000	57999999	201615	-1.3103222312687786
chr12	58000000	58499999	704	-9.47213406529391
chr12	58500000	58999999	984	-8.989051178591968
chr12	59000000	59499999	419	-10.220759250231856
chr12	59500000	59999999	3224	-7.276929655403239
chr12	60000000	60499999	1573	-8.31226272851552
chr12	60500000	60999999	2038	-7.938627347765393
chr12	61000000	61499999	611	-9.676537114112477
chr12	61500000	61999999	1070	-8.868170602642698
chr12	62000000	62499999	3292	-7.246817063509581
chr12	62500000	62999999	440	-10.150205970406548
chr12	63000000	63499999	5194	-6.5889353852528
chr12	63500000	63999999	725	-9.42972849902891
chr12	64000000	64499999	430	-10.183372834341746
chr12	64500000	64999999	306	-10.674177841238555
chr12	65000000	65499999	7290	-6.099862584716908
chr12	65500000	65999999	4164	-6.90781133063179
chr12	66000000	66499999	1495	-8.38563591484574
chr12	66500000	66999999	891	-9.132284062409285
chr12	67000000	67499999	1779	-8.134714888664048
chr12	67500000	67999999	721	-9.437710234690384
chr12	68000000	68499999	3865	-7.015312985118997
chr12	68500000	68999999	544238	0.12231248303144186
chr12	69000000	69499999	993643	0.9908023981868196
chr12	69500000	69999999	232598	-1.1040865176810575
chr12	70000000	70499999	1642	-8.250327272153402
chr12	70500000	70999999	485	-10.009724746856717
chr12	71000000	71499999	1583	-8.303120143794025
chr12	71500000	71999999	7966	-5.9719259195670205
chr12	72000000	72499999	676	-9.530686247649022
chr12	72500000	72999999	2180	-7.841453264266918
chr12	73000000	73499999	1557	-8.32701245485217
chr12	73500000	73999999	1667	-8.22852729494479
chr12	74000000	74499999	1035	-8.91615063154452
chr12	74500000	74999999	1842	-8.084508337839871
chr12	75000000	75499999	3863	-7.016059721699276
chr12	75500000	75999999	38	-13.68363817048762
chr12	76000000	76499999	2516	-7.6346494770519175
chr12	76500000	76999999	983	-8.990518077590627
chr12	77000000	77499999	756	-9.369323259710134
chr12	77500000	77999999	12315	-5.343436676544884
chr12	78000000	78499999	1176	-8.731893339094842
chr12	78500000	78999999	385	-10.342851048348944
chr12	79000000	79499999	5445	-6.520849350326937
chr12	79500000	79999999	1105	-8.821735029652412
chr12	80000000	80499999	419	-10.220759250231856
chr12	80500000	80999999	1860	-8.070478777935813
chr12	81000000	81499999	6723	-6.216676249699657
chr12	81500000	81999999	6976	-6.163381359154281
chr12	82000000	82499999	573	-9.769174355174302
chr12	82500000	82999999	2090	-7.902278456962962
chr12	83000000	83499999	932	-9.067379539276926
chr12	83500000	83999999	1052	-8.892646694638904
chr12	84000000	84499999	1124	-8.797139363710281
chr12	84500000	84999999	2003	-7.963618978118499
chr12	85000000	85499999	120	-12.024675088322688
chr12	85500000	85999999	483	-10.015686305095434
chr12	86000000	86499999	527	-9.889906532293992
chr12	86500000	86999999	545	-9.841453264266919
chr12	87000000	87499999	282	-10.792014331532414
chr12	87500000	87999999	5048	-6.630069488948658
chr12	88000000	88499999	250	-10.965781399269119
chr12	88500000	88999999	2775	-7.493293627806376
chr12	89000000	89499999	1465	-8.414880734621597
chr12	89500000	89999999	5069	-6.62408023534173
chr12	90000000	90499999	1426	-8.453807417487319
chr12	90500000	90999999	123	-11.989051178591968
chr12	91000000	91499999	862	-9.180021624842109
chr12	91500000	91999999	2090	-7.902278456962962
chr12	92000000	92499999	936	-9.061200964347803
chr12	92500000	92999999	994	-8.97446364236892
chr12	93000000	93499999	620	-9.65544127865697
chr12	93500000	93999999	7102	-6.137556038910235
chr12	94000000	94499999	1767	-8.14447935937959
chr12	94500000	94999999	4063	-6.943236034700119
chr12	95000000	95499999	4381	-6.834521184608256
chr12	95500000	95999999	3870	-7.013447832899434
chr12	96000000	96499999	950	-9.039781980712897
chr12	96500000	96999999	246	-10.989051178591968
chr12	97000000	97499999	2186	-7.837487998259302
chr12	97500000	97999999	2030	-7.9443016718586685
chr12	98000000	98499999	3218	-7.279617073207761
chr12	98500000	98999999	4126	-6.921037578044722
chr12	99000000	99499999	38	-13.68363817048762
chr12	99500000	99999999	2628	-7.571816123608877
chr12	100000000	100499999	1741	-8.165865196280105
chr12	100500000	100999999	2675	-7.546242507755335
chr12	101000000	101499999	299	-10.707564009733103
chr12	101500000	101999999	2708	-7.52855366035621
chr12	102000000	102499999	702	-9.476238463626647
chr12	102500000	102999999	1062	-8.878997633127053
chr12	103000000	103499999	3098	-7.334444255141639
chr12	103500000	103999999	1542	-8.340978634016173
chr12	104000000	104499999	38	-13.68363817048762
chr12	104500000	104999999	318	-10.618682728646851
chr12	105000000	105499999	3070	-7.3475427436736656
chr12	105500000	105999999	776	-9.331652841744079
chr12	106000000	106499999	38	-13.68363817048762
chr12	106500000	106999999	738	-9.404088677870812
chr12	107000000	107499999	7311	-6.09571264748671
chr12	107500000	107999999	4852	-6.687201848810696
chr12	108000000	108499999	3083	-7.341446509824031
chr12	108500000	108999999	1858	-8.072030897548554
chr12	109000000	109499999	879	-9.151846328787803
chr12	109500000	109999999	3407	-7.19727945183486
chr12	110000000	110499999	138490	-1.8521434026875307
chr12	110500000	110999999	971	-9.008238198512014
chr12	111000000	111499999	1107	-8.819126177149654
chr12	111500000	111999999	2090	-7.902278456962962
chr12	112000000	112499999	434	-10.170014451486727
chr12	112500000	112999999	16647	-4.908591095558919
chr12	113000000	113499999	2668	-7.550022732746622
chr12	113500000	113999999	1709	-8.192629002255067
chr12	114000000	114499999	834	-9.227662110486543
chr12	114500000	114999999	1857	-8.072807583995786
chr12	115000000	115499999	5742	-6.444228068724025
chr12	115500000	115999999	2194	-7.832217873528014
chr12	116000000	116499999	2212	-7.8204300136965
chr12	116500000	116999999	5640	-6.470086236645051
chr12	117000000	117499999	17919	-4.802363176768392
chr12	117500000	117999999	1728	-8.176678181767738
chr12	118000000	118499999	1395	-8.485516277214657
chr12	118500000	118999999	412	-10.24506515674799
chr12	119000000	119499999	604	-9.693160944606127
chr12	119500000	119999999	3343	-7.224638044313804
chr12	120000000	120499999	744	-9.392406872823175
chr12	120500000	120999999	10541	-5.567841565812116
chr12	121000000	121499999	1185	-8.720894340145586
chr12	121500000	121999999	513	-9.928750668324152
